,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
4487,Arshile Gorky,619.0,1024.0,203573.0,Cubism,Man's Head,101915.jpg,five_classes/101915.jpg
4488,Nikos Hadjikyriakos-Ghikas,551.0,462.0,59520.0,Cubism,The Studio in Hydra,65860.jpg,five_classes/65860.jpg
4489,Georges Valmier,1280.0,1012.0,391919.0,Cubism,Flowers and Fruit,51300.jpg,five_classes/51300.jpg
4490,Carlos Saenz de Tejada,538.0,800.0,73830.0,Cubism,"Figurine for Ravel's Bolero Antonia Merce, ""La Argentina""",13701.jpg,five_classes/13701.jpg
4491,Pierre Tal-Coat,473.0,570.0,230693.0,Cubism,Untitled,98706.jpg,five_classes/98706.jpg
4492,Franz Marc,901.0,784.0,119486.0,Cubism,Fabulous Beast II,102355.jpg,five_classes/102355.jpg
4493,Max Beckmann,762.0,1101.0,250176.0,Cubism,The Iron Bridge (View of Frankfurt) ,60065.jpg,five_classes/60065.jpg
4494,Willi Baumeister,355.0,451.0,42201.0,Cubism,Chess Players III,61928.jpg,five_classes/61928.jpg
4495,Lyubov Popova,400.0,568.0,63178.0,Cubism,Relief,25426.jpg,five_classes/25426.jpg
4496,Henri Matisse,917.0,603.0,87841.0,Cubism,Bathers by a River,75146.jpg,five_classes/75146.jpg
4497,Patrick Henry Bruce,700.0,564.0,340592.0,Cubism,Composition V,97077.jpg,five_classes/97077.jpg
4498,M.C. Escher,498.0,349.0,25742.0,Cubism,Seated Female Nude,843.jpg,five_classes/843.jpg
4499,Paul Cezanne,725.0,1093.0,811279.0,Cubism,In the Woods,21315.jpg,five_classes/21315.jpg
4500,Marcel Janco,500.0,347.0,43819.0,Cubism,Untitled,92309.jpg,five_classes/92309.jpg
4501,Wifredo Lam,452.0,549.0,60873.0,Cubism,Cubist Face,61520.jpg,five_classes/61520.jpg
4502,Aristarkh Lentulov,557.0,800.0,138991.0,Cubism,Self-portrait,83720.jpg,five_classes/83720.jpg
4503,Julio Gonzalez,400.0,608.0,322988.0,Cubism,Visage criant a la grande main,95114.jpg,five_classes/95114.jpg
4504,Georges Braque,1024.0,826.0,122261.0,Cubism,Musical Instruments,13626.jpg,five_classes/13626.jpg
4505,Marcel Duchamp,1611.0,2100.0,301888.0,Cubism,Sonata,29631.jpg,five_classes/29631.jpg
4506,David Kakabadze,1744.0,1437.0,745018.0,Cubism,Cubist Composition,45061.jpg,five_classes/45061.jpg
4507,Stuart Davis,1097.0,768.0,99717.0,Cubism,Egg Beater No. 4,4218.jpg,five_classes/4218.jpg
4508,Arshile Gorky,500.0,400.0,250858.0,Cubism,Painting,39685.jpg,five_classes/39685.jpg
4509,Pablo Picasso,1088.0,995.0,345941.0,Cubism,Musicians with masks,47199.jpg,five_classes/47199.jpg
4510,Lyonel Feininger,500.0,383.0,231633.0,Cubism,The Village of Legefeld I (Dorf Legefeld I),4250.jpg,five_classes/4250.jpg
4511,Pablo Picasso,854.0,1088.0,338765.0,Cubism,Queen Isabella,98990.jpg,five_classes/98990.jpg
4512,Jean Metzinger,3190.0,3711.0,540566.0,Cubism,"Pitcher, hen house ",45753.jpg,five_classes/45753.jpg
4513,Gosta Adrian-Nilsson,371.0,500.0,218047.0,Cubism,Dessin pour 'Le Peintre',32729.jpg,five_classes/32729.jpg
4514,Georges Braque,750.0,573.0,93976.0,Cubism,Still Life with Music Scroll,79027.jpg,five_classes/79027.jpg
4515,M. H. Maxy,548.0,480.0,86714.0,Cubism,Three Musicians,77403.jpg,five_classes/77403.jpg
4516,Joan Miro,609.0,720.0,78786.0,Cubism,The Table (Still Life with Rabbit),50193.jpg,five_classes/50193.jpg
4517,Olga Rozanova,752.0,940.0,146777.0,Cubism,Jack of hearts,16197.jpg,five_classes/16197.jpg
4518,Fernand Leger,439.0,650.0,33323.0,Cubism,Project for female costume Skating Rink ,71595.jpg,five_classes/71595.jpg
4519,Jean Metzinger,447.0,641.0,377886.0,Cubism,La Tricoteuse ,100103.jpg,five_classes/100103.jpg
4520,Paul Cezanne,2536.0,3305.0,932371.0,Cubism,Forest near the rocky caves above the Chateau Noir,67243.jpg,five_classes/67243.jpg
4521,Lyonel Feininger,504.0,640.0,111028.0,Cubism,Gelmeroda VIII ,29961.jpg,five_classes/29961.jpg
4522,Paul Cezanne,900.0,1103.0,227661.0,Cubism,Rocks near the Caves below the Chateau Noir,28764.jpg,five_classes/28764.jpg
4523,Georg Pauli,597.0,800.0,282514.0,Cubism,Young Bathers,89522.jpg,five_classes/89522.jpg
4524,Le Corbusier,363.0,480.0,29124.0,Cubism,Nature morte Vézelay,87140.jpg,five_classes/87140.jpg
4525,Le Corbusier,362.0,480.0,27451.0,Cubism,Deux bouteilles et le coquetier,65743.jpg,five_classes/65743.jpg
4526,Fernand Leger,1620.0,2484.0,947368.0,Cubism,Man and Woman,100398.jpg,five_classes/100398.jpg
4527,Auguste Herbin,863.0,575.0,280164.0,Cubism,"Mill on the Marn, Creteil",10996.jpg,five_classes/10996.jpg
4528,Patrick Henry Bruce,1278.0,1024.0,113388.0,Cubism,Painting,97031.jpg,five_classes/97031.jpg
4529,Rene Magritte,1467.0,1977.0,541337.0,Cubism,Youth,35739.jpg,five_classes/35739.jpg
4530,Louis Schanker,426.0,570.0,186928.0,Cubism,Beggars,63183.jpg,five_classes/63183.jpg
4531,Fernand Leger,2124.0,1710.0,3622307.0,Cubism,Pear Compotoir,77104.jpg,five_classes/77104.jpg
4532,Fernand Leger,1064.0,1600.0,322405.0,Cubism,Woman with a Book,41172.jpg,five_classes/41172.jpg
4533,Salvador Dali,640.0,884.0,100686.0,Cubism,Still Life,7227.jpg,five_classes/7227.jpg
4534,Fernand Leger,1632.0,1308.0,313139.0,Cubism,The Creation of the World drawing of curtain of scene,62795.jpg,five_classes/62795.jpg
4535,Marevna (Marie Vorobieff),700.0,377.0,48329.0,Cubism,Homage to Friends from Montparnasse ,48259.jpg,five_classes/48259.jpg
4536,Vladimir Tatlin,778.0,768.0,139622.0,Cubism,The Sailor (Self Portrait),41973.jpg,five_classes/41973.jpg
4537,Pablo Picasso,825.0,1088.0,382048.0,Cubism,Portrait of Jacqueline Roque with her hands crossed,9623.jpg,five_classes/9623.jpg
4538,Marcel Duchamp,1442.0,1601.0,269853.0,Cubism,Transition of Virgin into a Bride ,90593.jpg,five_classes/90593.jpg
4539,Ernst Ludwig Kirchner,1455.0,1261.0,3100397.0,Cubism,Traber Team,96781.jpg,five_classes/96781.jpg
4540,Pyotr Konchalovsky,776.0,917.0,241183.0,Cubism,Portrait of the Artist Vladimir Rozhdestvensky,73607.jpg,five_classes/73607.jpg
4541,Hans Richter,369.0,425.0,42089.0,Cubism,Colorful City with Zeppelin ,20530.jpg,five_classes/20530.jpg
4542,Fernand Leger,732.0,1122.0,167053.0,Cubism,The Creation of the World Bird drawing of Costume,8469.jpg,five_classes/8469.jpg
4543,Candido Portinari,510.0,380.0,65756.0,Cubism,Chorinho,88513.jpg,five_classes/88513.jpg
4544,Man Ray,550.0,696.0,338720.0,Cubism,Still Life with Red Tea Kettle,42942.jpg,five_classes/42942.jpg
4545,Rene Magritte,556.0,800.0,89548.0,Cubism,Nude,97024.jpg,five_classes/97024.jpg
4546,Amadeo de Souza-Cardoso,834.0,1101.0,447119.0,Cubism,Untitled (Portrait of Paul Alexander) ,86700.jpg,five_classes/86700.jpg
4547,Amadeo de Souza-Cardoso,400.0,463.0,57654.0,Cubism,Don Quihote ,74038.jpg,five_classes/74038.jpg
4548,David Bomberg,1536.0,1309.0,244426.0,Cubism,In the Hold,41828.jpg,five_classes/41828.jpg
4549,Fernand Leger,1818.0,2364.0,1055072.0,Cubism,The House under the trees,1903.jpg,five_classes/1903.jpg
4550,André Lhote,640.0,412.0,156094.0,Cubism,Le Nile,1969.jpg,five_classes/1969.jpg
4551,Karl Knaths,640.0,466.0,237688.0,Cubism,Vista del Mar,67670.jpg,five_classes/67670.jpg
4552,Fernand Leger,1837.0,2798.0,4030517.0,Cubism,"Two Figures, naked on red bottom ",12786.jpg,five_classes/12786.jpg
4553,Juan Gris,1000.0,1298.0,86534.0,Cubism,"Still Life with Guitar, Book and newspaper",81179.jpg,five_classes/81179.jpg
4554,Fernand Leger,594.0,1116.0,159842.0,Cubism,The Creation of the World Monkey drawing of costume,83998.jpg,five_classes/83998.jpg
4555,Pablo Picasso,873.0,1088.0,338060.0,Cubism,Portrait of Sylvette David in green chair,44645.jpg,five_classes/44645.jpg
4556,Fernand Leger,1249.0,1585.0,179833.0,Cubism,The Three Comrades,25655.jpg,five_classes/25655.jpg
4557,Patrick Henry Bruce,1024.0,768.0,71876.0,Cubism,Transverse Beams,80591.jpg,five_classes/80591.jpg
4558,Félix Del Marle,588.0,981.0,299291.0,Cubism,Untitled,90498.jpg,five_classes/90498.jpg
4559,Fernand Leger,741.0,568.0,70477.0,Cubism,The Сity,6963.jpg,five_classes/6963.jpg
4560,Brett Whiteley,512.0,530.0,225327.0,Cubism,The Cat,13842.jpg,five_classes/13842.jpg
4561,Juan Gris,1199.0,929.0,228681.0,Cubism,The Guitar with Inlay,16131.jpg,five_classes/16131.jpg
4562,Olexandr Archipenko,428.0,575.0,53763.0,Cubism,Two Nude Female Figures (Seated and Bending),70097.jpg,five_classes/70097.jpg
4563,Louis Marcoussis,1080.0,740.0,305542.0,Cubism,Bees ,24698.jpg,five_classes/24698.jpg
4564,M.F. Husain,364.0,500.0,92709.0,Cubism,African Woman,47380.jpg,five_classes/47380.jpg
4565,Georges Braque,818.0,980.0,848459.0,Cubism,Path at Estaque,53585.jpg,five_classes/53585.jpg
4566,Gustave Buchet,462.0,570.0,138033.0,Cubism,Frauenakt,100100.jpg,five_classes/100100.jpg
4567,Henri Laurens,552.0,570.0,238771.0,Cubism,La bouteille,57315.jpg,five_classes/57315.jpg
4568,Raoul Dufy,798.0,800.0,209351.0,Cubism,The Pleasures of Peace: Dance (The Journey to the Islands),93144.jpg,five_classes/93144.jpg
4569,M.F. Husain,570.0,509.0,261713.0,Cubism,Untitled,33228.jpg,five_classes/33228.jpg
4570,Louis Schanker,570.0,484.0,335770.0,Cubism,Football,24854.jpg,five_classes/24854.jpg
4571,Fernand Leger,496.0,650.0,35098.0,Cubism,Draft costume (Front) ,31692.jpg,five_classes/31692.jpg
4572,Rafael Zabaleta,562.0,800.0,174387.0,Cubism,Sideboard,92692.jpg,five_classes/92692.jpg
4573,Francis Picabia,577.0,728.0,35575.0,Cubism,Young Girl,96352.jpg,five_classes/96352.jpg
4574,Juan Gris,909.0,753.0,161612.0,Cubism,The Basket of Pears,766.jpg,five_classes/766.jpg
4575,Georges Valmier,1293.0,828.0,292297.0,Cubism,Reclining Girl,53835.jpg,five_classes/53835.jpg
4576,Arshile Gorky,398.0,500.0,240757.0,Cubism,Portrait (Head),31185.jpg,five_classes/31185.jpg
4577,Francis Picabia,800.0,682.0,168359.0,Cubism,The Embarassment,63944.jpg,five_classes/63944.jpg
4578,Paul Klee,360.0,450.0,105832.0,Cubism,Swamp legend,51597.jpg,five_classes/51597.jpg
4579,M. H. Maxy,781.0,1080.0,285239.0,Cubism,Madonna,92002.jpg,five_classes/92002.jpg
4580,Leopold Survage,324.0,512.0,125798.0,Cubism,The Beauty and the Beast,18781.jpg,five_classes/18781.jpg
4581,Fernand Leger,507.0,650.0,67347.0,Cubism,Study for The City,17837.jpg,five_classes/17837.jpg
4582,Le Corbusier,358.0,480.0,30465.0,Cubism,Adieu Von ,10218.jpg,five_classes/10218.jpg
4583,Nikos Hadjikyriakos-Ghikas,662.0,460.0,51026.0,Cubism,View from Kriezotou street,16731.jpg,five_classes/16731.jpg
4584,Man Ray,800.0,760.0,97996.0,Cubism,Departure of Summer,91558.jpg,five_classes/91558.jpg
4585,Francis Picabia,800.0,812.0,114891.0,Cubism,Dances at the Spring ,4423.jpg,five_classes/4423.jpg
4586,Gosta Adrian-Nilsson,764.0,1017.0,127881.0,Cubism,Komposition,73335.jpg,five_classes/73335.jpg
4587,Wifredo Lam,795.0,1131.0,1194907.0,Cubism,The Fiance ,35898.jpg,five_classes/35898.jpg
4588,Pablo Picasso,1086.0,1088.0,381467.0,Cubism,Harlequin and woman with necklace,10351.jpg,five_classes/10351.jpg
4589,Fernand Leger,629.0,476.0,57332.0,Cubism,The viaduct,82393.jpg,five_classes/82393.jpg
4590,Marc Chagall,816.0,967.0,828605.0,Cubism,Soldiers,61385.jpg,five_classes/61385.jpg
4591,Theo van Doesburg,958.0,1228.0,197058.0,Cubism,Landscape,97535.jpg,five_classes/97535.jpg
4592,Fernand Leger,839.0,1004.0,797069.0,Cubism,A Disc in the City,78908.jpg,five_classes/78908.jpg
4593,Georges Valmier,577.0,900.0,136932.0,Cubism,Geometric Composition,102184.jpg,five_classes/102184.jpg
4594,Vladimir Tatlin,759.0,906.0,105882.0,Cubism,Portrait of the artist,28219.jpg,five_classes/28219.jpg
4595,Rene Magritte,648.0,800.0,91998.0,Cubism,Self portrait,58368.jpg,five_classes/58368.jpg
4596,Stuart Davis,400.0,633.0,74867.0,Cubism,Tree and Urn,54867.jpg,five_classes/54867.jpg
4597,Henri Laurens,442.0,570.0,153623.0,Cubism,Untitled (from Dialogues),60564.jpg,five_classes/60564.jpg
4598,Carlos Merida,400.0,570.0,172366.0,Cubism,El doble,524.jpg,five_classes/524.jpg
4599,Rafael Zabaleta,561.0,800.0,124206.0,Cubism,The three graces,16847.jpg,five_classes/16847.jpg
4600,Gosta Adrian-Nilsson,349.0,500.0,160773.0,Cubism,Acrobats in Paris,5799.jpg,five_classes/5799.jpg
4601,Leopold Survage,570.0,388.0,166827.0,Cubism,"Le Voyage Dans L'Infini, Le Depart",16234.jpg,five_classes/16234.jpg
4602,Le Corbusier,379.0,480.0,14082.0,Cubism,Le bol rouge,47541.jpg,five_classes/47541.jpg
4603,Henri Matisse,1268.0,1932.0,302809.0,Cubism,Portrait of Mme. Matisse ,11532.jpg,five_classes/11532.jpg
4604,Henri Laurens,570.0,434.0,117679.0,Cubism,Femme étendue,84595.jpg,five_classes/84595.jpg
4605,Juan Gris,786.0,668.0,64768.0,Cubism,Guitar and fruit dish,22162.jpg,five_classes/22162.jpg
4606,Louis Marcoussis,2269.0,3092.0,1290315.0,Cubism,Poire verte et couteau ,92991.jpg,five_classes/92991.jpg
4607,Candido Portinari,353.0,450.0,242066.0,Cubism,Denise com carneiro branco,59944.jpg,five_classes/59944.jpg
4608,Nikos Hadjikyriakos-Ghikas,625.0,462.0,75087.0,Cubism,"The first morning of the world, stage design for the dance-drama Persephone",54638.jpg,five_classes/54638.jpg
4609,Lyonel Feininger,399.0,500.0,47463.0,Cubism,Jesuiten III (Jesuits III),8557.jpg,five_classes/8557.jpg
4610,Romare Bearden,535.0,700.0,126048.0,Cubism,Untitled,61017.jpg,five_classes/61017.jpg
4611,Max Weber,616.0,768.0,155334.0,Cubism,The Visit,5050.jpg,five_classes/5050.jpg
4612,Theo van Doesburg,1190.0,956.0,147041.0,Cubism,The Cardplayers,67625.jpg,five_classes/67625.jpg
4613,Pyotr Konchalovsky,579.0,474.0,38116.0,Cubism,Still Life with a pipe,72189.jpg,five_classes/72189.jpg
4614,Franz Marc,709.0,503.0,37307.0,Cubism,The Lamb,27664.jpg,five_classes/27664.jpg
4615,Marcel Duchamp,1574.0,1647.0,236600.0,Cubism,Portrait of Chess Players,37314.jpg,five_classes/37314.jpg
4616,Fernand Leger,2028.0,2778.0,1045984.0,Cubism,The typographer,42654.jpg,five_classes/42654.jpg
4617,Fernand Leger,1656.0,2070.0,646436.0,Cubism,The Disc,75811.jpg,five_classes/75811.jpg
4618,Fernand Leger,758.0,539.0,55224.0,Cubism,A.B.C.,19898.jpg,five_classes/19898.jpg
4619,Pablo Picasso,759.0,1115.0,227891.0,Cubism,Fruit dish,12095.jpg,five_classes/12095.jpg
4620,M. H. Maxy,800.0,487.0,149812.0,Cubism,Market ,43372.jpg,five_classes/43372.jpg
4621,Vilhelm Lundstrom,640.0,523.0,43278.0,Cubism,"Still Life with White Jar, Orange and Book",81186.jpg,five_classes/81186.jpg
4622,Victor Servranckx,1772.0,1476.0,114003.0,Cubism,Opus 55. Règne de l’acier poli (Heerschappij van gepolijst staal),64933.jpg,five_classes/64933.jpg
4623,Louis Marcoussis,768.0,873.0,185292.0,Cubism,Still LIfe with Envelope,69885.jpg,five_classes/69885.jpg
4624,Wifredo Lam,400.0,543.0,50207.0,Cubism,Madame Lumumba,14039.jpg,five_classes/14039.jpg
4625,Fernand Leger,640.0,457.0,41094.0,Cubism,Red Pot,37703.jpg,five_classes/37703.jpg
4626,Marc Chagall,563.0,800.0,92005.0,Cubism,Nude,23762.jpg,five_classes/23762.jpg
4627,Leopold Survage,382.0,480.0,89675.0,Cubism,Femme et oiseau,97942.jpg,five_classes/97942.jpg
4628,Francis Picabia,1535.0,2183.0,404389.0,Cubism,Ballerina on an Ocean Liner,65592.jpg,five_classes/65592.jpg
4629,Georges Valmier,983.0,768.0,229430.0,Cubism,Cubist Composition,47113.jpg,five_classes/47113.jpg
4630,Olga Rozanova,391.0,500.0,40268.0,Cubism,Jack of Clubs,96786.jpg,five_classes/96786.jpg
4631,Yiannis Moralis,1277.0,1075.0,64591.0,Cubism,Reclining Nude,8905.jpg,five_classes/8905.jpg
4632,Maurice de Vlaminck,500.0,405.0,49308.0,Cubism,Still Life with Knife,54767.jpg,five_classes/54767.jpg
4633,Amadeo de Souza-Cardoso,392.0,550.0,57122.0,Cubism,Girl of carnations,38233.jpg,five_classes/38233.jpg
4634,Paul Cezanne,1280.0,968.0,338730.0,Cubism,Chateau Noir,83314.jpg,five_classes/83314.jpg
4635,Henri Le Fauconnier,760.0,599.0,111777.0,Cubism,Mountaineers Attacked by Bears,90070.jpg,five_classes/90070.jpg
4636,Gosta Adrian-Nilsson,437.0,570.0,154068.0,Cubism,Untitled,27360.jpg,five_classes/27360.jpg
4637,Pablo Picasso,775.0,1088.0,350418.0,Cubism,Harlequin with violin,45833.jpg,five_classes/45833.jpg
4638,Marc Chagall,1531.0,1679.0,353810.0,Cubism,Homage to Apollinaire ,32811.jpg,five_classes/32811.jpg
4639,Man Ray,490.0,385.0,83108.0,Cubism,Silhouette,72220.jpg,five_classes/72220.jpg
4640,Fernand Leger,1974.0,2478.0,1026903.0,Cubism,Propellers 2nd state,11874.jpg,five_classes/11874.jpg
4641,Vilhelm Lundstrom,481.0,640.0,87878.0,Cubism,Composition I,33018.jpg,five_classes/33018.jpg
4642,Georges Valmier,941.0,1280.0,379302.0,Cubism,Cubist Composition,51187.jpg,five_classes/51187.jpg
4643,Victor Servranckx,1000.0,975.0,901563.0,Cubism,Factory,53198.jpg,five_classes/53198.jpg
4644,Carlos Merida,274.0,570.0,107766.0,Cubism,La Familia,24580.jpg,five_classes/24580.jpg
4645,Rafael Zabaleta,648.0,800.0,157519.0,Cubism,Self-portrait with model and the still life,85691.jpg,five_classes/85691.jpg
4646,Mario Sironi,1181.0,1463.0,1991196.0,Cubism,Saddled horse,46168.jpg,five_classes/46168.jpg
4647,Oscar Dominguez,485.0,640.0,98245.0,Cubism,Mujer,220.jpg,five_classes/220.jpg
4648,Georges Valmier,500.0,646.0,47477.0,Cubism,"From Collection Decors et Couleurs, Album No. 1",88056.jpg,five_classes/88056.jpg
4649,M. H. Maxy,421.0,644.0,189633.0,Cubism,Meissen,52542.jpg,five_classes/52542.jpg
4650,Fernand Leger,2214.0,1704.0,3474985.0,Cubism,The Woman with the fruit dish,58543.jpg,five_classes/58543.jpg
4651,Marc Chagall,800.0,775.0,155911.0,Cubism,Paris through the Window ,1098.jpg,five_classes/1098.jpg
4652,Man Ray,640.0,479.0,50287.0,Cubism,The Black Tray,30108.jpg,five_classes/30108.jpg
4653,Pablo Picasso,825.0,1088.0,271261.0,Cubism,Lovers,77883.jpg,five_classes/77883.jpg
4654,Henri Matisse,1244.0,1918.0,388466.0,Cubism,Madame Yvonne Landsberg,35271.jpg,five_classes/35271.jpg
4655,Yiannis Tsaroychis,444.0,445.0,37299.0,Cubism,Athens Archaeological Museum,36979.jpg,five_classes/36979.jpg
4656,Olexandr Archipenko,1024.0,1246.0,139721.0,Cubism,Woman with a Fan II ,41697.jpg,five_classes/41697.jpg
4657,John Marin,500.0,417.0,78079.0,Cubism,"St. Paul's, Manhattan",66827.jpg,five_classes/66827.jpg
4658,Louis Marcoussis,630.0,480.0,148618.0,Cubism,Composition au visage et au coquillage,100365.jpg,five_classes/100365.jpg
4659,Juan Gris,1267.0,847.0,481314.0,Cubism,Carafe and Book,28601.jpg,five_classes/28601.jpg
4660,Paul Cezanne,1600.0,1015.0,150304.0,Cubism,Mill on the River,90515.jpg,five_classes/90515.jpg
4661,Paul Klee,668.0,778.0,111878.0,Cubism,Rose garden,62644.jpg,five_classes/62644.jpg
4662,Franz Marc,1036.0,738.0,163027.0,Cubism,Three Horses,28681.jpg,five_classes/28681.jpg
4663,Fernand Leger,1854.0,2766.0,4450486.0,Cubism,The study for the City Centre,58448.jpg,five_classes/58448.jpg
4664,Konstantinos Parthenis,725.0,394.0,102120.0,Cubism,Still Life,16448.jpg,five_classes/16448.jpg
4665,Jean Metzinger,585.0,800.0,248542.0,Cubism,The Village,74205.jpg,five_classes/74205.jpg
4666,Francis Picabia,1978.0,1994.0,490698.0,Cubism,"Udnie, Young American Girl",47495.jpg,five_classes/47495.jpg
4667,Amadeo de Souza-Cardoso,400.0,500.0,54071.0,Cubism,Basque Landscape ,4939.jpg,five_classes/4939.jpg
4668,Franz Marc,1044.0,908.0,219505.0,Cubism,Horse Asleep,2933.jpg,five_classes/2933.jpg
4669,Jean David,1842.0,2595.0,1146218.0,Cubism,King David (Israel Travel Poster),860.jpg,five_classes/860.jpg
4670,Amadeo de Souza-Cardoso,342.0,512.0,116478.0,Cubism,Castle,60929.jpg,five_classes/60929.jpg
4671,Eduardo Viana,571.0,480.0,44219.0,Cubism,K4 Quadrado Azul,9438.jpg,five_classes/9438.jpg
4672,Marc Chagall,800.0,619.0,131932.0,Cubism,Over the town,69899.jpg,five_classes/69899.jpg
4673,Salvador Dali,2145.0,1600.0,1938114.0,Cubism,Cubist Figure,62767.jpg,five_classes/62767.jpg
4674,Raoul Dufy,920.0,1129.0,422660.0,Cubism,Arcades at L'Estaque,648.jpg,five_classes/648.jpg
4675,Jean Metzinger,958.0,1205.0,338932.0,Cubism,Still Life ,61461.jpg,five_classes/61461.jpg
4676,Fernand Leger,1950.0,2442.0,790031.0,Cubism,Three sisters,8953.jpg,five_classes/8953.jpg
4677,Georges Valmier,940.0,1280.0,389043.0,Cubism,Composition,57801.jpg,five_classes/57801.jpg
4678,Willi Baumeister,355.0,531.0,47473.0,Cubism,Wall Picture with Metals,42429.jpg,five_classes/42429.jpg
4679,Juan Gris,1161.0,956.0,210327.0,Cubism,The Table in Front of the Picture,77064.jpg,five_classes/77064.jpg
4680,Guilherme de Santa-Rita,1030.0,1305.0,157272.0,Cubism,Syntese geometral de uma cabeça x infinito plástico de ambiente x transcendentalismo físico (SENSIBILIDADE RADIOGRAPHICA),3181.jpg,five_classes/3181.jpg
4681,Marevna (Marie Vorobieff),750.0,617.0,145859.0,Cubism,Hasidic dance during the celebration of Hanukkah,16220.jpg,five_classes/16220.jpg
4682,Vilhelm Lundstrom,485.0,640.0,47777.0,Cubism,Nude,84616.jpg,five_classes/84616.jpg
4683,Pablo Picasso,854.0,1088.0,438805.0,Cubism,Bowl of Fruit and Guitar,11280.jpg,five_classes/11280.jpg
4684,Andre Derain,600.0,519.0,65428.0,Cubism,Still Life,50754.jpg,five_classes/50754.jpg
4685,Pablo Picasso,854.0,1088.0,357776.0,Cubism,Flowers on the table,90410.jpg,five_classes/90410.jpg
4686,Lyonel Feininger,4630.0,5892.0,7583680.0,Cubism,Gelmeroda XIII ,71435.jpg,five_classes/71435.jpg
4687,Paul Cezanne,2024.0,1747.0,492175.0,Cubism,Large Bathers,13097.jpg,five_classes/13097.jpg
4688,Lyonel Feininger,450.0,559.0,77780.0,Cubism,Gelmeroda III,918.jpg,five_classes/918.jpg
4689,Paul Cezanne,2536.0,2027.0,498935.0,Cubism,Mont Sainte-Victoire,17060.jpg,five_classes/17060.jpg
4690,Fernand Leger,758.0,635.0,72745.0,Cubism,Contrasts of Forms,695.jpg,five_classes/695.jpg
4691,M. H. Maxy,463.0,560.0,193411.0,Cubism,Workers,50456.jpg,five_classes/50456.jpg
4692,Marevna (Marie Vorobieff),962.0,1181.0,1130063.0,Cubism,Peasant Farmer with his Goat,80039.jpg,five_classes/80039.jpg
4693,Louis Marcoussis,436.0,539.0,69248.0,Cubism,The Cardplayer,80550.jpg,five_classes/80550.jpg
4694,Otto Dix,1500.0,1690.0,437177.0,Cubism,Head of a Man (Self-Portrait),39851.jpg,five_classes/39851.jpg
4695,Louis Marcoussis,1280.0,1004.0,371061.0,Cubism,Interior with Balcony ,64642.jpg,five_classes/64642.jpg
4696,Raoul Dufy,815.0,1050.0,948169.0,Cubism,Large Bather,57852.jpg,five_classes/57852.jpg
4697,Rene Magritte,1644.0,1221.0,337763.0,Cubism,Reclining nude,63535.jpg,five_classes/63535.jpg
4698,Aristarkh Lentulov,800.0,617.0,211161.0,Cubism,Landscape with dry trees. Sergiev Posad,51708.jpg,five_classes/51708.jpg
4699,Paul Cezanne,860.0,999.0,277422.0,Cubism,Forest,78312.jpg,five_classes/78312.jpg
4700,Mario Prassinos,550.0,458.0,128694.0,Cubism,Untitled,30248.jpg,five_classes/30248.jpg
4701,Gustave Buchet,430.0,570.0,174882.0,Cubism,La raffinerie de pétrole,1548.jpg,five_classes/1548.jpg
4702,Georges Braque,560.0,701.0,130139.0,Cubism,A House at Estaque,52614.jpg,five_classes/52614.jpg
4703,Le Corbusier,387.0,480.0,24545.0,Cubism,Deux bouteilles,37320.jpg,five_classes/37320.jpg
4704,Lyonel Feininger,4550.0,5920.0,7383862.0,Cubism,Barfuesserkirche I ,63416.jpg,five_classes/63416.jpg
4705,Juan Gris,1029.0,1247.0,318849.0,Cubism,The Garden,15933.jpg,five_classes/15933.jpg
4706,Leopold Survage,395.0,480.0,75937.0,Cubism,Homme dans la ville,96704.jpg,five_classes/96704.jpg
4707,Georges Braque,800.0,629.0,144992.0,Cubism,Viaduct at Estaque,92123.jpg,five_classes/92123.jpg
4708,Carlos Merida,400.0,476.0,66681.0,Cubism,Plano complejo,13973.jpg,five_classes/13973.jpg
4709,Marc Chagall,1445.0,1910.0,367285.0,Cubism,I and the Village,93951.jpg,five_classes/93951.jpg
4710,Amadeo de Souza-Cardoso,830.0,1089.0,473203.0,Cubism,Brut (300 TSF) 2 ,95208.jpg,five_classes/95208.jpg
4711,Joan Miro,1411.0,1793.0,263295.0,Cubism,The Farmer's Wife,56636.jpg,five_classes/56636.jpg
4712,Fernand Leger,471.0,650.0,59565.0,Cubism,Portrait of Andre Mare,65798.jpg,five_classes/65798.jpg
4713,Georges Valmier,1280.0,993.0,323136.0,Cubism,The Pink Door,13284.jpg,five_classes/13284.jpg
4714,Paul Klee,895.0,944.0,143979.0,Cubism,Red and White Domes,58603.jpg,five_classes/58603.jpg
4715,Franz Marc,901.0,672.0,102889.0,Cubism,"Animal Destinies (The Trees show their Rings, the Animals their Veins)",78121.jpg,five_classes/78121.jpg
4716,Henri Matisse,1045.0,1733.0,238081.0,Cubism,Head white and pink,2710.jpg,five_classes/2710.jpg
4717,Paul Klee,596.0,747.0,76373.0,Cubism,Untitled (Still life),41400.jpg,five_classes/41400.jpg
4718,David Bomberg,1032.0,868.0,175359.0,Cubism,Bathing Scene,90503.jpg,five_classes/90503.jpg
4719,Ben Nicholson,1536.0,1523.0,127156.0,Cubism,Ronco,59672.jpg,five_classes/59672.jpg
