,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
18010,Max Ernst,1142.0,1476.0,374534.0,Surrealism,"Illustration to ""A Week of Kindness""",96270.jpg,five_classes/96270.jpg
18011,Max Ernst,1162.0,1450.0,388183.0,Surrealism,"Illustration to ""A Week of Kindness""",99564.jpg,five_classes/99564.jpg
18012,Joan Miro,1428.0,1178.0,223496.0,Surrealism,Woman with Blond Armpit Combing Her Hair by the Light of the Stars,18739.jpg,five_classes/18739.jpg
18013,Max Ernst,1111.0,1513.0,316402.0,Surrealism,"Illustration to ""A Week of Kindness""",58514.jpg,five_classes/58514.jpg
18014,Max Ernst,1122.0,1498.0,401887.0,Surrealism,"Illustration to ""A Week of Kindness""",89733.jpg,five_classes/89733.jpg
18015,Conroy Maddox,1536.0,1092.0,151505.0,Surrealism,Winter Criminal Term,2876.jpg,five_classes/2876.jpg
18016,Max Ernst,1148.0,1461.0,308000.0,Surrealism,"Illustration to ""A Week of Kindness""",98513.jpg,five_classes/98513.jpg
18017,Francis Picabia,1122.0,1488.0,427096.0,Surrealism,Craccae,81801.jpg,five_classes/81801.jpg
18018,Salvador Dali,1039.0,1600.0,864078.0,Surrealism,Velázquez Painting the Infanta Margarita with the Lights and Shadows of His Own Glory,36716.jpg,five_classes/36716.jpg
18019,Max Ernst,1105.0,1504.0,325832.0,Surrealism,"Illustration to ""A Week of Kindness""",76871.jpg,five_classes/76871.jpg
18020,Francis Picabia,1097.0,1514.0,325299.0,Surrealism,Optophone II,41854.jpg,five_classes/41854.jpg
18021,Fried Eggs Presented in a Spoon,1038.0,1600.0,807073.0,Surrealism,The Meeting of the Illusion and the Arrested Moment,78709.jpg,five_classes/78709.jpg
18022,Max Ernst,1037.0,1601.0,365108.0,Surrealism,"Illustration to ""A Week of Kindness""",100146.jpg,five_classes/100146.jpg
18023,Max Ernst,1097.0,1513.0,359924.0,Surrealism,"Illustration to ""A Week of Kindness""",61921.jpg,five_classes/61921.jpg
18024,Max Ernst,1097.0,1513.0,371202.0,Surrealism,"Illustration to ""A Week of Kindness""",88313.jpg,five_classes/88313.jpg
18025,Max Ernst,1191.0,1393.0,373911.0,Surrealism,"Illustration to ""A Week of Kindness""",56108.jpg,five_classes/56108.jpg
18026,Max Ernst,1131.0,1464.0,422968.0,Surrealism,"Illustration to ""A Week of Kindness""",38349.jpg,five_classes/38349.jpg
18027,Max Ernst,1154.0,1433.0,387168.0,Surrealism,"Illustration to ""A Week of Kindness""",27798.jpg,five_classes/27798.jpg
18028,Rene Magritte,1101.0,1501.0,387300.0,Surrealism,Homage to Mack Sennett,61447.jpg,five_classes/61447.jpg
18029,Max Ernst,1102.0,1496.0,346103.0,Surrealism,"Illustration to ""A Week of Kindness""",48144.jpg,five_classes/48144.jpg
18030,Max Ernst,1108.0,1487.0,364002.0,Surrealism,"Illustration to ""A Week of Kindness""",51847.jpg,five_classes/51847.jpg
18031,Max Ernst,1108.0,1487.0,332615.0,Surrealism,"Illustration to ""A Week of Kindness""",10002.jpg,five_classes/10002.jpg
18032,Max Ernst,1108.0,1487.0,351987.0,Surrealism,"Illustration to ""A Week of Kindness""",99661.jpg,five_classes/99661.jpg
18033,M.C. Escher,1280.0,1286.0,509815.0,Surrealism,Print Gallery,95642.jpg,five_classes/95642.jpg
18034,M.C. Escher,1280.0,1285.0,578826.0,Surrealism,Contrast (Order and Chaos),7101.jpg,five_classes/7101.jpg
18035,Max Ernst,1108.0,1484.0,310521.0,Surrealism,"Illustration to ""A Week of Kindness""",10720.jpg,five_classes/10720.jpg
18036,Rene Magritte,1058.0,1553.0,344750.0,Surrealism,Landscape,85025.jpg,five_classes/85025.jpg
18037,Max Ernst,1088.0,1510.0,313740.0,Surrealism,"Illustration to ""A Week of Kindness""",71656.jpg,five_classes/71656.jpg
18038,Rene Magritte,1075.0,1527.0,307071.0,Surrealism,The female thief ,9483.jpg,five_classes/9483.jpg
18039,Max Ernst,1134.0,1444.0,348361.0,Surrealism,"Illustration to ""A Week of Kindness""",7114.jpg,five_classes/7114.jpg
18040,Max Ernst,1128.0,1447.0,365462.0,Surrealism,"Illustration to ""A Week of Kindness""",33733.jpg,five_classes/33733.jpg
18041,Eileen Agar,1059.0,1536.0,301580.0,Surrealism,Head of Dylan Thomas,84685.jpg,five_classes/84685.jpg
18042,Max Ernst,1088.0,1490.0,363684.0,Surrealism,"Illustration to ""A Week of Kindness""",90516.jpg,five_classes/90516.jpg
18043,Max Ernst,1000.0,1620.0,330151.0,Surrealism,The Blue Forest,48713.jpg,five_classes/48713.jpg
18044,Salvador Dali,1012.0,1600.0,844506.0,Surrealism,Assumpta Corpuscularia Lapislazulina,57540.jpg,five_classes/57540.jpg
18045,Joan Miro,1064.0,1518.0,113311.0,Surrealism,Three gifts,92210.jpg,five_classes/92210.jpg
18046,Salvador Dali,1008.0,1600.0,884057.0,Surrealism,Face of Mae West Which May Be Used as an Apartment,37448.jpg,five_classes/37448.jpg
18047,Max Ernst,1100.0,1464.0,361124.0,Surrealism,"Illustration to ""A Week of Kindness""",11952.jpg,five_classes/11952.jpg
18048,Max Ernst,1100.0,1464.0,302118.0,Surrealism,"Illustration to ""A Week of Kindness""",54865.jpg,five_classes/54865.jpg
18049,Max Ernst,1100.0,1464.0,117441.0,Surrealism,"Illustration to ""A Week of Kindness""",93808.jpg,five_classes/93808.jpg
18050,Max Ernst,1100.0,1464.0,148078.0,Surrealism,"Illustration to ""A Week of Kindness""",45383.jpg,five_classes/45383.jpg
18051,Max Ernst,1068.0,1507.0,323980.0,Surrealism,"Illustration to ""A Week of Kindness""",68362.jpg,five_classes/68362.jpg
18052,Max Ernst,1057.0,1521.0,348716.0,Surrealism,"Illustration to ""A Week of Kindness""",5045.jpg,five_classes/5045.jpg
18053,Salvador Dali,1096.0,1466.0,249143.0,Surrealism,Archeological Reminiscence Millet's Angelus,22503.jpg,five_classes/22503.jpg
18054,Joan Miro,1055.0,1521.0,291539.0,Surrealism,Femme III,19556.jpg,five_classes/19556.jpg
18055,Joan Miro,1018.0,1572.0,317635.0,Surrealism,Hair Pursued by 2 Planets,101389.jpg,five_classes/101389.jpg
18056,Joan Miro,1411.0,1129.0,172100.0,Surrealism,The Red Sun Gnaws at the Spider,55526.jpg,five_classes/55526.jpg
18057,Xul Solar,1508.0,1056.0,501707.0,Surrealism,Desarrollo de Yi Ching,21897.jpg,five_classes/21897.jpg
18058,Joan Miro,1539.0,1032.0,159286.0,Surrealism,Burnt Canvas I,6081.jpg,five_classes/6081.jpg
18059,Max Ernst,1074.0,1478.0,335947.0,Surrealism,"Illustration to ""A Week of Kindness""",94521.jpg,five_classes/94521.jpg
18060,Joan Miro,1437.0,1104.0,173593.0,Surrealism,Blue II,5406.jpg,five_classes/5406.jpg
18061,Rene Magritte,999.0,1586.0,128469.0,Surrealism,"Project for a mural, Norine House, Brussels",37637.jpg,five_classes/37637.jpg
18062,Rene Magritte,1122.0,1411.0,330229.0,Surrealism,The big family,60829.jpg,five_classes/60829.jpg
18063,Joan Miro,1024.0,1546.0,194925.0,Surrealism,Woman before the luna,40339.jpg,five_classes/40339.jpg
18064,Joan Miro,1124.0,1408.0,251388.0,Surrealism,Portrait II,15711.jpg,five_classes/15711.jpg
18065,Yves Tanguy,1069.0,1478.0,249519.0,Surrealism,Death Awaiting his Family,90618.jpg,five_classes/90618.jpg
18066,Joan Miro,1028.0,1536.0,94058.0,Surrealism,The Matador,83667.jpg,five_classes/83667.jpg
18067,Max Ernst,1065.0,1481.0,278098.0,Surrealism,"Illustration to ""A Week of Kindness""",44024.jpg,five_classes/44024.jpg
18068,Rene Magritte,980.0,1609.0,201234.0,Surrealism,"Project for a mural, Norine House, Brussels",90269.jpg,five_classes/90269.jpg
18069,Max Ernst,1057.0,1490.0,466177.0,Surrealism,"Illustration to ""A Week of Kindness""",63314.jpg,five_classes/63314.jpg
18070,Paul Delvaux,1425.0,1100.0,429257.0,Surrealism,Small square station ,63345.jpg,five_classes/63345.jpg
18071,Rene Magritte,1405.0,1115.0,307168.0,Surrealism,Prince Charming,87894.jpg,five_classes/87894.jpg
18072,Max Ernst,1497.0,1046.0,220814.0,Surrealism,Barbarians Marching to the West,95316.jpg,five_classes/95316.jpg
18073,Rene Magritte,1105.0,1411.0,374159.0,Surrealism,The sage's carnival,49515.jpg,five_classes/49515.jpg
18074,Rene Magritte,1075.0,1450.0,329495.0,Surrealism,Alice in Wonderland,13393.jpg,five_classes/13393.jpg
18075,Max Ernst,1048.0,1487.0,347891.0,Surrealism,"Illustration to ""A Week of Kindness""",13876.jpg,five_classes/13876.jpg
18076,Rene Magritte,1097.0,1420.0,320074.0,Surrealism,Memory,11811.jpg,five_classes/11811.jpg
18077,Rene Magritte,1099.0,1416.0,285672.0,Surrealism,Good faith,66751.jpg,five_classes/66751.jpg
18078,Salvador Dali,972.0,1600.0,658001.0,Surrealism,The Daughter of the West Wind,43907.jpg,five_classes/43907.jpg
18079,Max Ernst,1514.0,1026.0,419137.0,Surrealism,A little sick horse's leg,76539.jpg,five_classes/76539.jpg
18080,Max Ernst,1054.0,1473.0,315214.0,Surrealism,"Illustration to ""A Week of Kindness""",75796.jpg,five_classes/75796.jpg
18081,M.C. Escher,1280.0,1208.0,256900.0,Surrealism,Gravitation,15804.jpg,five_classes/15804.jpg
18082,Max Ernst,1039.0,1487.0,333005.0,Surrealism,"Illustration to ""A Week of Kindness""",10547.jpg,five_classes/10547.jpg
18083,Fernand Leger,1545.0,998.0,217023.0,Surrealism,The aircraft in the sky,98588.jpg,five_classes/98588.jpg
18084,Rene Magritte,1041.0,1480.0,245981.0,Surrealism,Portrait of E.L.T. Mesens,51591.jpg,five_classes/51591.jpg
18085,Rene Magritte,1375.0,1115.0,398886.0,Surrealism,The fine idea,94769.jpg,five_classes/94769.jpg
18086,Joan Miro,1474.0,1038.0,151465.0,Surrealism,Character and Bird,43976.jpg,five_classes/43976.jpg
18087,Salvador Dali,952.0,1600.0,883718.0,Surrealism,Armchair with Landscape Painted for Gala's Chateau at Pubol,18042.jpg,five_classes/18042.jpg
18088,Rene Magritte,1165.0,1306.0,322451.0,Surrealism,Georgette Magritte,8657.jpg,five_classes/8657.jpg
18089,Joan Miro,1752.0,868.0,161776.0,Surrealism,Bird's Flight in Moonlight,70405.jpg,five_classes/70405.jpg
18090,Paul Delvaux,987.0,1539.0,579580.0,Surrealism,The Natural History Museum,74630.jpg,five_classes/74630.jpg
18091,Max Ernst,1534.0,989.0,190384.0,Surrealism,The Embalmed Forest,63272.jpg,five_classes/63272.jpg
18092,Joan Miro,1450.0,1046.0,196963.0,Surrealism,The Tilled Field,26049.jpg,five_classes/26049.jpg
18093,Joan Miro,1195.0,1265.0,361646.0,Surrealism,Catalan Peasant Head,77735.jpg,five_classes/77735.jpg
18094,Max Ernst,1014.0,1484.0,313972.0,Surrealism,"Illustration to ""A Week of Kindness""",61358.jpg,five_classes/61358.jpg
18095,Joan Miro,1414.0,1064.0,219232.0,Surrealism,The Smile of the Flamboyant Wings,42593.jpg,five_classes/42593.jpg
18096,Joan Miro,1387.0,1084.0,286847.0,Surrealism,Composition,31810.jpg,five_classes/31810.jpg
18097,Max Ernst,1017.0,1476.0,347047.0,Surrealism,"Illustration to ""A Week of Kindness""",65491.jpg,five_classes/65491.jpg
18098,Rene Magritte,1380.0,1084.0,253144.0,Surrealism,The tomb of the wrestlers,15068.jpg,five_classes/15068.jpg
18099,Rene Magritte,963.0,1545.0,63306.0,Surrealism,Unexpected answer,80870.jpg,five_classes/80870.jpg
18100,Joan Miro,1050.0,1414.0,597351.0,Surrealism,The Air,21658.jpg,five_classes/21658.jpg
18101,Rene Magritte,1045.0,1420.0,409547.0,Surrealism,Sheherazade,25585.jpg,five_classes/25585.jpg
18102,Rene Magritte,1380.0,1075.0,254962.0,Surrealism,Bather between Light and Darkness,95998.jpg,five_classes/95998.jpg
18103,Max Ernst,1079.0,1365.0,167759.0,Surrealism,Pomegranate Flower ,77625.jpg,five_classes/77625.jpg
18104,Joan Miro,1086.0,1353.0,248291.0,Surrealism,Woman and Bird in the Night,81101.jpg,five_classes/81101.jpg
18105,Joan Miro,1024.0,1431.0,219362.0,Surrealism,Woman and Birds in the Night,48733.jpg,five_classes/48733.jpg
18106,Dorothea Tanning,1260.0,1160.0,739137.0,Surrealism,Voltagem ,79959.jpg,five_classes/79959.jpg
18107,Salvador Dali,908.0,1600.0,867927.0,Surrealism,The Invisible Man,13684.jpg,five_classes/13684.jpg
18108,Rene Magritte,1442.0,1005.0,1025659.0,Surrealism,The treachery of images (This is not a pipe),66453.jpg,five_classes/66453.jpg
18109,Rene Magritte,1045.0,1385.0,349282.0,Surrealism,Sheherazade,36289.jpg,five_classes/36289.jpg
18110,M.C. Escher,1280.0,1129.0,233294.0,Surrealism,Still Life with Spherical Mirror,6162.jpg,five_classes/6162.jpg
18111,Lucian Freud,1315.0,1097.0,226196.0,Surrealism,The Painter's Room,97021.jpg,five_classes/97021.jpg
18112,Max Ernst,1057.0,1350.0,377734.0,Surrealism,"Illustration to ""A Week of Kindness""",101698.jpg,five_classes/101698.jpg
18113,Joan Miro,1025.0,1391.0,318128.0,Surrealism,Tirador in the Arc,59468.jpg,five_classes/59468.jpg
18114,Wifredo Lam,1024.0,1386.0,611808.0,Surrealism,Figure Blanche,50834.jpg,five_classes/50834.jpg
18115,Max Ernst,1380.0,1021.0,318472.0,Surrealism,The Entire City,10830.jpg,five_classes/10830.jpg
18116,Joan Miro,1024.0,1374.0,344181.0,Surrealism,Carota,77099.jpg,five_classes/77099.jpg
18117,Rene Magritte,959.0,1467.0,256951.0,Surrealism,Early morning,34172.jpg,five_classes/34172.jpg
18118,Joan Miro,1055.0,1318.0,146150.0,Surrealism,Vuelo de pájaros,19990.jpg,five_classes/19990.jpg
18119,Max Ernst,1270.0,1091.0,305526.0,Surrealism,"Child, Horse, Flower and Snake",7024.jpg,five_classes/7024.jpg
18120,Xul Solar,1278.0,1082.0,438428.0,Surrealism,Vuell villa,27800.jpg,five_classes/27800.jpg
18121,Max Ernst,1020.0,1355.0,403841.0,Surrealism,"Illustration to ""A Week of Kindness""",83519.jpg,five_classes/83519.jpg
18122,Frontpiece,1054.0,1311.0,245069.0,Surrealism,Commonplaces,14321.jpg,five_classes/14321.jpg
18123,Salvador Dali,1018.0,1349.0,532429.0,Surrealism,The Discovery of America by Christopher Columbus,89805.jpg,five_classes/89805.jpg
18124,Rene Magritte,1435.0,956.0,268370.0,Surrealism,Island of Treasures,101938.jpg,five_classes/101938.jpg
18125,Max Ernst,1269.0,1081.0,268847.0,Surrealism,"Illustration to ""Mainacht in Vienna"", Leo Perutz",6805.jpg,five_classes/6805.jpg
18126,Adrien Dax,1301.0,1054.0,374781.0,Surrealism,Untitled,58901.jpg,five_classes/58901.jpg
18127,Joan Miro,1024.0,1335.0,146490.0,Surrealism,Woman in front of the sun I,11484.jpg,five_classes/11484.jpg
18128,Rene Magritte,1084.0,1261.0,203440.0,Surrealism,The face of genius,97799.jpg,five_classes/97799.jpg
18129,Max Ernst,1023.0,1333.0,232965.0,Surrealism,Wizard Woman,10544.jpg,five_classes/10544.jpg
18130,Adrien Dax,1300.0,1048.0,368202.0,Surrealism,Untitled,72659.jpg,five_classes/72659.jpg
18131,Everyday,1025.0,1326.0,276806.0,Surrealism,Commonplaces,73062.jpg,five_classes/73062.jpg
18132,Pablo Picasso,1350.0,1000.0,402433.0,Surrealism,Untitled,27312.jpg,five_classes/27312.jpg
18133,Joan Miro,1070.0,1260.0,490480.0,Surrealism,The Beautiful Bird Revealing the Unknown to a Pair of Lovers (from the Constellation series),88269.jpg,five_classes/88269.jpg
18134,Max Ernst,1310.0,1026.0,253488.0,Surrealism,The cardinals are dying,89511.jpg,five_classes/89511.jpg
18135,Joan Miro,1453.0,923.0,191783.0,Surrealism,Catalan Landscape (The Hunter),76368.jpg,five_classes/76368.jpg
18136,Salvador Dali,834.0,1600.0,483325.0,Surrealism,Space Elephant,99344.jpg,five_classes/99344.jpg
18137,Joan Miro,1055.0,1261.0,185476.0,Surrealism,Woman and Bird in the Night,97943.jpg,five_classes/97943.jpg
18138,Xul Solar,1351.0,983.0,370093.0,Surrealism,Palacios en Bría,44458.jpg,five_classes/44458.jpg
18139,Rene Magritte,1019.0,1301.0,268796.0,Surrealism,Natural encounters,33735.jpg,five_classes/33735.jpg
18140,Max Ernst,1018.0,1302.0,311723.0,Surrealism,Marlene (Mother and son),1455.jpg,five_classes/1455.jpg
18141,M.C. Escher,1024.0,1288.0,928014.0,Surrealism,Balcony,71991.jpg,five_classes/71991.jpg
18142,Mark Rothko,1215.0,1080.0,315804.0,Surrealism,Slow Swirl at the Edge of the Sea,80028.jpg,five_classes/80028.jpg
18143,Marc Chagall,1280.0,1024.0,301967.0,Surrealism,"Study to ""Song of Songs IV""",58280.jpg,five_classes/58280.jpg
18144,Joan Miro,1055.0,1242.0,192216.0,Surrealism,The Gold of the Azure,28880.jpg,five_classes/28880.jpg
18145,Max Ernst,982.0,1333.0,333877.0,Surrealism,"Illustration to ""A Week of Kindness""",83387.jpg,five_classes/83387.jpg
18146,Roberto Matta,1000.0,1304.0,221963.0,Surrealism,Pyrocentre,73330.jpg,five_classes/73330.jpg
18147,Tamara de Lempicka,1000.0,1301.0,192672.0,Surrealism,Surrealist Landscape,17195.jpg,five_classes/17195.jpg
18148,Joan Miro,1055.0,1230.0,274018.0,Surrealism,Poema I,76972.jpg,five_classes/76972.jpg
18149,Rene Magritte,972.0,1335.0,154049.0,Surrealism,The voice of space,822.jpg,five_classes/822.jpg
18150,Rene Magritte,1029.0,1244.0,204788.0,Surrealism,The wasted footsteps,57197.jpg,five_classes/57197.jpg
18151,Rene Magritte,1080.0,1175.0,176478.0,Surrealism,"Project of poster ""The center of textile workers in Belgium""",80844.jpg,five_classes/80844.jpg
18152,Xul Solar,1279.0,990.0,375570.0,Surrealism,Proyecto Fachada Delta (#2),59227.jpg,five_classes/59227.jpg
18153,Rene Magritte,1020.0,1241.0,304216.0,Surrealism,The poet recompensed,60296.jpg,five_classes/60296.jpg
18154,Antonio Dacosta,1280.0,987.0,240702.0,Surrealism,Fonte de Sintra I,19832.jpg,five_classes/19832.jpg
18155,Yasuo Kuniyoshi,898.0,1400.0,259038.0,Surrealism,Fakirs,43388.jpg,five_classes/43388.jpg
18156,Rene Magritte,919.0,1366.0,321916.0,Surrealism,Anne-Marie Crowet,1966.jpg,five_classes/1966.jpg
18157,Rene Magritte,1045.0,1201.0,138707.0,Surrealism,"Project of poster ""The center of textile workers in Belgium (to reduce working hours)""",1635.jpg,five_classes/1635.jpg
18158,M.C. Escher,1225.0,1024.0,452378.0,Surrealism,Drawing Hands,81297.jpg,five_classes/81297.jpg
18159,Mark Rothko,1329.0,939.0,173565.0,Surrealism,Untitled,33489.jpg,five_classes/33489.jpg
18160,Max Ernst,969.0,1286.0,242323.0,Surrealism,Long Live Love,65319.jpg,five_classes/65319.jpg
18161,Rene Magritte,1225.0,1016.0,295994.0,Surrealism,Forest of Paimpont,47283.jpg,five_classes/47283.jpg
18162,M.C. Escher,1281.0,969.0,491889.0,Surrealism,"Inside St. Peter's, Rome",32689.jpg,five_classes/32689.jpg
18163,Max Ernst,1292.0,958.0,118861.0,Surrealism,Design in Nature,77907.jpg,five_classes/77907.jpg
18164,Joan Miro,1086.0,1136.0,155268.0,Surrealism,Woman and Birds in the Night,11327.jpg,five_classes/11327.jpg
18165,Where to Unwind the Spool,940.0,1306.0,310666.0,Surrealism,Commonplaces,81264.jpg,five_classes/81264.jpg
18166,"Girls, Death and Devil",940.0,1306.0,265454.0,Surrealism,Commonplaces,84566.jpg,five_classes/84566.jpg
18167,Max Ernst,684.0,1792.0,237224.0,Surrealism,"Enter, Exit",48743.jpg,five_classes/48743.jpg
18168,Salvador Dali,640.0,1909.0,127829.0,Surrealism,Surrealist Knight for a Four-part Screen,5449.jpg,five_classes/5449.jpg
18169,M.C. Escher,1280.0,951.0,440214.0,Surrealism,Curl Up,56091.jpg,five_classes/56091.jpg
18170,Zdislav Beksinski,982.0,1226.0,184631.0,Surrealism,Untitled,28564.jpg,five_classes/28564.jpg
18171,Xul Solar,1349.0,890.0,319804.0,Surrealism,Visión en fin al Camino,14681.jpg,five_classes/14681.jpg
18172,Xul Solar,1283.0,932.0,388006.0,Surrealism,Proyecto Fachada Delta (#1),53915.jpg,five_classes/53915.jpg
18173,Vangel Naumovski,900.0,1328.0,466843.0,Surrealism,Galaxy from the Other Side of the Sun,102928.jpg,five_classes/102928.jpg
18174,Vangel Naumovski,900.0,1307.0,569704.0,Surrealism,Pearls of Youth,41674.jpg,five_classes/41674.jpg
18175,Salvador Dali,640.0,1837.0,128246.0,Surrealism,Figure with Drawers for a Four-part Screen,48124.jpg,five_classes/48124.jpg
18176,Joan Miro,1024.0,1148.0,429580.0,Surrealism,Batement II,74425.jpg,five_classes/74425.jpg
18177,Vajda Lajos,1229.0,952.0,177895.0,Surrealism,Plate Still-life above Houses ,68418.jpg,five_classes/68418.jpg
18178,Jaroslav Serpan,953.0,1219.0,1018880.0,Surrealism,Dissection d'un paysage,69053.jpg,five_classes/69053.jpg
18179,Zdislav Beksinski,1065.0,1089.0,438263.0,Surrealism,Untitled,99799.jpg,five_classes/99799.jpg
18180,Wifredo Lam,931.0,1245.0,286852.0,Surrealism,Innocence,27937.jpg,five_classes/27937.jpg
18181,David Burliuk,1200.0,955.0,888604.0,Surrealism,Surrealistic landscape,49487.jpg,five_classes/49487.jpg
18182,Lucian Freud,1003.0,1142.0,278795.0,Surrealism,Portrait of a Young Man,83919.jpg,five_classes/83919.jpg
18183,Friedrich Schroder-Sonnenstern,890.0,1281.0,130905.0,Surrealism,The Mass Demon,38697.jpg,five_classes/38697.jpg
18184,Xul Solar,916.0,1236.0,323173.0,Surrealism,San Ignatius,100185.jpg,five_classes/100185.jpg
18185,Vangel Naumovski,900.0,1238.0,524080.0,Surrealism,Cosmic Cathedral,63153.jpg,five_classes/63153.jpg
18186,Vangel Naumovski,900.0,1235.0,395029.0,Surrealism,Atlantis,88597.jpg,five_classes/88597.jpg
18187,Joan Miro,1024.0,1080.0,131535.0,Surrealism,Femme devant l'étoile filante,83961.jpg,five_classes/83961.jpg
18188,Salvador Dali,640.0,1727.0,146920.0,Surrealism,Untitled (The Lady of Avignon),30019.jpg,five_classes/30019.jpg
18189,Pablo Picasso,1001.0,1088.0,730216.0,Surrealism,Reclining woman,44103.jpg,five_classes/44103.jpg
18190,Stanley Pinker,1280.0,849.0,241182.0,Surrealism,His and Hers,79602.jpg,five_classes/79602.jpg
18191,Rene Magritte,930.0,1167.0,133120.0,Surrealism,"Project of poster ""The center of textile workers in Belgium""",18308.jpg,five_classes/18308.jpg
18192,Vajda Lajos,814.0,1326.0,140585.0,Surrealism,Mask with Moon,77090.jpg,five_classes/77090.jpg
18193,Zdislav Beksinski,1037.0,1040.0,347532.0,Surrealism,Untitled,12673.jpg,five_classes/12673.jpg
18194,Vajda Lajos,1228.0,878.0,150866.0,Surrealism,Village Motifs with Self-portrait ,66567.jpg,five_classes/66567.jpg
18195,Zdislav Beksinski,1036.0,1040.0,386679.0,Surrealism,Untitled,75639.jpg,five_classes/75639.jpg
18196,Zdislav Beksinski,1035.0,1040.0,337512.0,Surrealism,Untitled,34359.jpg,five_classes/34359.jpg
18197,Vajda Lajos,1227.0,877.0,121661.0,Surrealism,Madonna above the Gate,23275.jpg,five_classes/23275.jpg
18198,Xul Solar,852.0,1262.0,298067.0,Surrealism,Muy Mago (portrait of Aleister Crowley),74655.jpg,five_classes/74655.jpg
18199,Zdislav Beksinski,944.0,1138.0,349777.0,Surrealism,Untitled,41837.jpg,five_classes/41837.jpg
18200,Toyen,1000.0,1074.0,95297.0,Surrealism,Horror,40759.jpg,five_classes/40759.jpg
18201,Zdislav Beksinski,1032.0,1040.0,306141.0,Surrealism,Untitled,69588.jpg,five_classes/69588.jpg
18202,Zdislav Beksinski,1034.0,1037.0,216950.0,Surrealism,Untitled,49300.jpg,five_classes/49300.jpg
18203,Zdislav Beksinski,1040.0,1031.0,370619.0,Surrealism,Untitled,70731.jpg,five_classes/70731.jpg
18204,Zdislav Beksinski,1040.0,1031.0,314314.0,Surrealism,Untitled,23905.jpg,five_classes/23905.jpg
18205,Zdislav Beksinski,1029.0,1040.0,311287.0,Surrealism,Untitled,43996.jpg,five_classes/43996.jpg
18206,Zdislav Beksinski,1023.0,1040.0,291214.0,Surrealism,Untitled,15563.jpg,five_classes/15563.jpg
18207,Set Design (Figures Cut in Three),640.0,1661.0,100331.0,Surrealism,Untitled,94297.jpg,five_classes/94297.jpg
18208,Zdislav Beksinski,1021.0,1040.0,408511.0,Surrealism,Untitled,3930.jpg,five_classes/3930.jpg
18209,Zdislav Beksinski,1015.0,1040.0,523232.0,Surrealism,Untitled,94893.jpg,five_classes/94893.jpg
18210,Felix Labisse,1200.0,876.0,425092.0,Surrealism,Le delassement de l'odalisque,42227.jpg,five_classes/42227.jpg
18211,Zdislav Beksinski,1009.0,1040.0,302197.0,Surrealism,Untitled,14492.jpg,five_classes/14492.jpg
18212,Zdislav Beksinski,1008.0,1040.0,259272.0,Surrealism,Untitled,83251.jpg,five_classes/83251.jpg
18213,Zdislav Beksinski,1040.0,1007.0,310914.0,Surrealism,Untitled,6687.jpg,five_classes/6687.jpg
18214,Zdislav Beksinski,1007.0,1040.0,260125.0,Surrealism,Untitled,46230.jpg,five_classes/46230.jpg
18215,Man Ray,1021.0,1024.0,103047.0,Surrealism,Shakespearean Equation: King Lear,485.jpg,five_classes/485.jpg
18216,Zdislav Beksinski,1005.0,1040.0,347133.0,Surrealism,Untitled,85983.jpg,five_classes/85983.jpg
18217,Zdislav Beksinski,1002.0,1040.0,236879.0,Surrealism,Untitled,37141.jpg,five_classes/37141.jpg
18218,Gustavo Foppiani,1017.0,1024.0,74595.0,Surrealism,La luna nera,41555.jpg,five_classes/41555.jpg
18219,Zdislav Beksinski,1040.0,999.0,283568.0,Surrealism,Untitled,78454.jpg,five_classes/78454.jpg
18220,Zdislav Beksinski,1020.0,1018.0,245346.0,Surrealism,Untitled,93222.jpg,five_classes/93222.jpg
18221,Zdislav Beksinski,1040.0,998.0,227408.0,Surrealism,Untitled,50178.jpg,five_classes/50178.jpg
18222,Zdislav Beksinski,1040.0,996.0,361690.0,Surrealism,Untitled,103010.jpg,five_classes/103010.jpg
18223,Zdislav Beksinski,996.0,1040.0,270267.0,Surrealism,Untitled,66847.jpg,five_classes/66847.jpg
18224,Zdislav Beksinski,986.0,1049.0,247922.0,Surrealism,Untitled,48592.jpg,five_classes/48592.jpg
18225,Vangel Naumovski,900.0,1149.0,472270.0,Surrealism,Lake Bride,2796.jpg,five_classes/2796.jpg
18226,Zdislav Beksinski,994.0,1040.0,311793.0,Surrealism,Untitled,34003.jpg,five_classes/34003.jpg
18227,Zdislav Beksinski,989.0,1040.0,296015.0,Surrealism,Untitled,23070.jpg,five_classes/23070.jpg
18228,Zdislav Beksinski,989.0,1040.0,294007.0,Surrealism,Untitled,40847.jpg,five_classes/40847.jpg
18229,Vangel Naumovski,900.0,1140.0,406962.0,Surrealism,Lacustrine Galaxy,88646.jpg,five_classes/88646.jpg
18230,Pablo Picasso,943.0,1088.0,631196.0,Surrealism,Farmer's wife on a stepladder,466.jpg,five_classes/466.jpg
18231,Abidin Dino,830.0,1234.0,856367.0,Surrealism,Drawing,41675.jpg,five_classes/41675.jpg
18232,Sabin Balasa,815.0,1255.0,164459.0,Surrealism,Nude on the Beach,28920.jpg,five_classes/28920.jpg
18233,Zdislav Beksinski,1040.0,980.0,371400.0,Surrealism,Untitled,56953.jpg,five_classes/56953.jpg
